,Source,Target
10715,data_visualization,finance
10716,artificial_intelligence_applications,finance
10718,predictive_analytics,finance
10719,technology,finance
10720,financial_technology,finance
10722,digital_currency,finance
10723,artificial_intelligence,finance
10724,healthcare_innovation,finance
10725,cryptocurrency,finance
10727,banking,finance
10728,money,finance
10731,virtual_currency,finance
10732,python,finance
10733,machine_learning,finance
10734,trading,finance
10735,marketing,finance
10736,bitcoin_miners,finance
10737,neural_networks,finance
10738,finance_professionals,finance
10739,entrepreneurship,finance
10740,cryptography,finance
10741,data_analytics,finance
10742,social_networking,finance
10744,lean_startup,finance
10745,data_science,finance
10746,business_intelligence,finance
10747,big_data_analytics,finance
10748,finance,finance
10749,technology_startups,finance
10750,social,finance
10751,functional_programming,finance
10752,professional_networking,finance
10753,business_strategy,finance
10754,cloud_computing,finance
10755,data_mining,finance
10756,bitcoin,finance
10757,investing,finance
10758,quantitative_finance,artificial_intelligence
10759,artificial_intelligence_programming,artificial_intelligence
10760,data_visualization,artificial_intelligence
10761,artificial_intelligence_applications,artificial_intelligence
10762,bayesian_networks,artificial_intelligence
10763,uav,artificial_intelligence
10764,predictive_analytics,artificial_intelligence
10765,nosql,artificial_intelligence
10766,sql,artificial_intelligence
10767,technology,artificial_intelligence
10768,hacking,artificial_intelligence
10769,opencv,artificial_intelligence
10770,drone,artificial_intelligence
10771,apache_spark,artificial_intelligence
10772,artificial_intelligence,artificial_intelligence
10773,healthcare_innovation,artificial_intelligence
10774,3d_scanning,artificial_intelligence
10775,m2m,artificial_intelligence
10776,aerial_photography,artificial_intelligence
10777,venture_capital,artificial_intelligence
10778,business_intelligence_best_practices,artificial_intelligence
10779,3d_printing,artificial_intelligence
10781,applied_math,artificial_intelligence
10782,data_analysis_and_modeling,artificial_intelligence
10783,raspberry_pi,artificial_intelligence
10784,data_analysis,artificial_intelligence
10785,r_project_for_statistical_computing,artificial_intelligence
10786,drones,artificial_intelligence
10787,machine_vision,artificial_intelligence
10788,bioinformatics,artificial_intelligence
10789,microcontrollers,artificial_intelligence
10790,data_quality,artificial_intelligence
10791,algorithmic_trading,artificial_intelligence
10792,futurology,artificial_intelligence
10793,python,artificial_intelligence
10794,paas_(platform_as_a_service),artificial_intelligence
10795,belief_networks,artificial_intelligence
10796,machine_learning,artificial_intelligence
10797,trading,artificial_intelligence
10798,marketing,artificial_intelligence
10799,artificial_general_intelligence,artificial_intelligence
10800,statistics_and_data_analysis,artificial_intelligence
10801,math,artificial_intelligence
10802,statistical_computing,artificial_intelligence
10803,neural_networks,artificial_intelligence
10804,hadoop,artificial_intelligence
10805,analytics,artificial_intelligence
10806,entrepreneurship,artificial_intelligence
10807,predictive_modeling,artificial_intelligence
10808,intellectual_discussion,artificial_intelligence
10809,applied_statistics,artificial_intelligence
10810,text_analytics,artificial_intelligence
10811,data_analytics,artificial_intelligence
10812,technological_singularity,artificial_intelligence
10813,iot_hacking,artificial_intelligence
10814,quantitative_analysis,artificial_intelligence
10815,algorithms,artificial_intelligence
10817,innovation,artificial_intelligence
10818,high_frequency_trading,artificial_intelligence
10819,artificial_intelligence_machine_learning_robotics,artificial_intelligence
10820,makerspaces,artificial_intelligence
10822,data_science,artificial_intelligence
10823,quants,artificial_intelligence
10824,computer_science,artificial_intelligence
10825,entrepreneur_networking,artificial_intelligence
10826,human-computer_interaction,artificial_intelligence
10827,data_management,artificial_intelligence
10828,business_intelligence,artificial_intelligence
10829,computer_graphics,artificial_intelligence
10830,big_data_analytics,artificial_intelligence
10831,finance,artificial_intelligence
10832,technology_startups,artificial_intelligence
10833,web_analytics,artificial_intelligence
10834,robotics,artificial_intelligence
10835,mathematics,artificial_intelligence
10836,robots,artificial_intelligence
10837,functional_programming,artificial_intelligence
10838,image_processing,artificial_intelligence
10839,computational_science_and_engineering,artificial_intelligence
10840,computer_vision,artificial_intelligence
10841,open_data,artificial_intelligence
10842,business_strategy,artificial_intelligence
10844,medical_technology,artificial_intelligence
10845,semantic_technologies,artificial_intelligence
10846,cloud_computing,artificial_intelligence
10847,internet_of_things,artificial_intelligence
10848,natural_language_processing,artificial_intelligence
10849,data_mining,artificial_intelligence
10850,machine_intelligence,artificial_intelligence
10851,wearables,artificial_intelligence
10852,arduino,artificial_intelligence
10853,kinect,artificial_intelligence
10855,business_analytics,artificial_intelligence
10856,data_warehousing,artificial_intelligence
10857,mapreduce,artificial_intelligence
10858,business_intelligence_strategy,artificial_intelligence
10859,arduino_and_robotics,artificial_intelligence
10860,deep_learning,artificial_intelligence
10861,internet_professionals,artificial_intelligence
10862,quantitative_finance,quantitative_analysis
10863,predictive_analytics,quantitative_analysis
10864,risk_management,quantitative_analysis
10865,artificial_intelligence,quantitative_analysis
10866,algorithmic_trading,quantitative_analysis
10867,kx,quantitative_analysis
10868,machine_learning,quantitative_analysis
10869,trading,quantitative_analysis
10870,data_analytics,quantitative_analysis
10871,quantitative_analysis,quantitative_analysis
10872,high_frequency_trading,quantitative_analysis
10873,quants,quantitative_analysis
10874,computer_science,quantitative_analysis
10875,data_management,quantitative_analysis
10876,big_data_analytics,quantitative_analysis
10877,data_mining,quantitative_analysis
10878,mapreduce,quantitative_analysis
10879,quantitative_finance,quants
10880,data_visualization,quants
10881,predictive_analytics,quants
10882,nosql,quants
10883,risk_management,quants
10884,artificial_intelligence,quants
10885,algorithmic_trading,quants
10886,machine_learning,quants
10887,trading,quants
10888,statistical_computing,quants
10889,applied_statistics,quants
10890,data_analytics,quants
10891,quantitative_analysis,quants
10892,high_frequency_trading,quants
10893,data_science,quants
10894,quants,quants
10895,computer_science,quants
10896,data_management,quants
10897,business_intelligence,quants
10898,open_data,quants
10899,data_mining,quants
10900,quantitative_finance,investing
10901,data_visualization,investing
10902,artificial_intelligence_applications,investing
10903,oculus_rift,investing
10904,wearable_technologies,investing
10905,predictive_analytics,investing
10906,technology,investing
10907,startup_incubation,investing
10908,bring_angel_investors_and_startups_together,investing
10909,venture_capital,investing
10910,ios_development,investing
10911,augmented_reality,investing
10913,virtual_reality,investing
10914,machine_learning,investing
10915,marketing,investing
10916,finance_professionals,investing
10917,entrepreneurship,investing
10918,data_analytics,investing
10919,lean_startup,investing
10920,data_science,investing
10921,entrepreneur_networking,investing
10922,business_intelligence,investing
10923,finance,investing
10924,technology_startups,investing
10925,mobile_development,investing
10926,professional_networking,investing
10927,business_strategy,investing
10928,android_development,investing
10929,internet_startups,investing
10930,data_mining,investing
10931,investing,investing
10932,unity_3d,investing
10933,quantitative_finance,machine_learning
10934,programming_in_r,machine_learning
10935,artificial_intelligence_programming,machine_learning
10936,data_visualization,machine_learning
10937,artificial_intelligence_applications,machine_learning
10938,3d_modeling,machine_learning
10939,hbase,machine_learning
10940,bayesian_networks,machine_learning
10941,uav,machine_learning
10942,wearable_technologies,machine_learning
10943,predictive_analytics,machine_learning
10944,computational_biology,machine_learning
10945,nosql,machine_learning
10946,sql,machine_learning
10947,java,machine_learning
10948,technology,machine_learning
10949,hacking,machine_learning
10950,social_coding,machine_learning
10951,fintech,machine_learning
10952,diy_(do_it_yourself),machine_learning
10953,opencv,machine_learning
10954,spark,machine_learning
10955,software_security,machine_learning
10956,high_performance_computing,machine_learning
10957,drone,machine_learning
10958,makers,machine_learning
10959,ruby,machine_learning
10960,apache_spark,machine_learning
10961,startup_incubation,machine_learning
10962,business_intelligence_tools_and_technology,machine_learning
